	supersense_category	text
1538	noun.artifact	commandconsole
1539	noun.artifact	navigational
1540	noun.artifact	display
1542	noun.artifact	communication~gear
1543	verb.contact	deactivate
1545	verb.motion	unfold
1546	noun.artifact	vicegripplier
1547	noun.plant	flower
1548	verb.contact	extend
1549	verb.contact	seal
1550	noun.artifact	surgical
1551	noun.artifact	glove
1553	noun.substance	quartz
1555	noun.animal	seashell
1557	verb.change	comeback
1558	noun.body	blue
1559	noun.event	martyrdom
1560	noun.artifact	library
1561	noun.artifact	aisle
1562	noun.artifact	relic
1563	noun.person	saint
1564	verb.change	pare
1565	noun.location	Plesetsk
1566	noun.artifact	laboratory
1567	noun.artifact	slide
1568	verb.contact	rack
1569	verb.stative	number
1570	noun.artifact	subbasement
1572	noun.object	seashell
1573	noun.cognition	exobiology
1574	noun.quantity	tenth
1575	noun.quantity	gram
1579	noun.time	subbranch
1582	noun.act	finding
1583	noun.artifact	shell
1584	noun.object	biosphere
1587	noun.person	majorGrosz
1588	noun.location	TovyevskiCoordinates
1590	verb.communication	probe
1591	noun.cognition	specificanomaly
1592	noun.cognition	irritant
1593	noun.person	Grosz
1595	verb.social	commitsuicide
1596	noun.person	highway
1597	verb.motion	tow
1598	noun.location	Alyut
1599	noun.location	tsiolkovsky
1600	noun.artifact	recordinggear
1601	noun.attribute	order
1602	verb.stative	function
1605	noun.animal	bulldozer
1606	verb.change	excavate
1607	noun.object	subbasement
1610	noun.person	caller
1611	noun.person	director
1612	noun.group	CentralIntelligenceAgency
1613	noun.location	UnitedStatesofAmerica
1614	verb.communication	authorize
1615	noun.location	SovietUnion
1616	verb.consumption	avail
1617	noun.cognition	psychiatry
1619	noun.artifact	bonephone
1620	noun.event	static
1621	noun.phenomenon	sandstorm
1623	verb.perception	count
1624	noun.quantity	meter
1626	noun.communication	mysterystory
1627	noun.artifact	prop
1628	noun.artifact	setpiece
1629	noun.person	bavarian
1630	verb.contact	glue
1631	noun.artifact	alp
1632	noun.artifact	amusementpark
1633	noun.artifact	touch
1634	noun.person	returnee
1635	noun.communication	coverstory
1639	verb.stative	hangaround
1640	verb.contact	massage
1642	verb.motion	goin
1644	noun.artifact	dummyconsole
1645	verb.contact	letin
1648	noun.location	leftvlewport
1649	noun.cognition	biotecture
1650	noun.person	ecologist
1651	noun.substance	nitrogen
1652	noun.act	shortfall
1654	noun.cognition	biodesign
1655	verb.possession	borrow
1658	noun.location	tslolkovsky
1659	noun.state	rot
1660	noun.plant	wheat
1661	noun.group	ecosystem
1662	noun.event	debacle
1663	verb.change	pave
1664	verb.emotion	irritate
1666	noun.substance	cinnamon
1667	verb.change	takeshape
1668	verb.weather	reflect
1671	verb.motion	run
1672	noun.location	GreenwichStandard
1673	noun.artifact	mirror
1674	verb.motion	swivel
1676	noun.communication	birdsong
1677	noun.person	bird
1681	verb.change	liveup
1682	noun.plant	wildflower
1683	verb.stative	maintain
1684	noun.animal	algae
1685	noun.animal	diatomalgae
1686	noun.object	pond
1688	verb.emotion	expect
1689	noun.person	Bambi
1690	verb.motion	gambolout
1692	noun.person	disney
1693	noun.person	engineer
1694	verb.communication	swearto
1695	noun.communication	secrecy
1696	noun.communication	Act
1697	verb.motion	getfragment
1700	noun.person	handler
1702	noun.cognition	gestalt
1703	verb.contact	taperoff
1704	noun.person	SchoneMaschine
1706	noun.feeling	expectation
1709	noun.food	wine
1711	verb.communication	sigh
1712	noun.phenomenon	gust
1715	noun.location	clearfive
1717	noun.person	chilean
1718	noun.artifact	carppond
1719	noun.person	bitch
1721	verb.contact	flick
1722	noun.substance	pebble
1723	noun.location	chinesebighead
1724	noun.animal	carp
1725	noun.group	cluster
1727	noun.plant	Marlboro
1728	noun.substance	muddy
1729	verb.contact	hack
1731	noun.time	midthigh
1733	verb.perception	clang
1734	noun.shape	hollow
1735	noun.artifact	sphere
1736	noun.food	vodka
1739	noun.person	chaser
1740	noun.quantity	handful
1741	verb.motion	flip
1742	noun.phenomenon	surfacetension
1743	noun.communication	joke
1744	verb.contact	shake
1745	noun.artifact	ball
1748	noun.time	somersault
1749	noun.artifact	drawstre
1750	noun.artifact	pant
1751	noun.person	tourist
1752	verb.motion	takehome
1754	noun.group	NASA
1755	noun.artifact	t-shirt
1756	noun.attribute	size
1757	noun.act	hang
1759	noun.artifact	corncanister
1762	verb.motion	clickin
1765	verb.body	grit
1766	noun.location	Uno
1768	noun.act	hypnotic
1769	noun.person	translator
1771	verb.cognition	thought
1772	noun.communication	spanish
1774	noun.communication	chilean
1775	noun.artifact	pebble
1777	noun.communication	mexican
1778	noun.group	culturevulture
1780	verb.contact	spread
1781	noun.person	abighead
1782	noun.animal	pebble
1784	noun.person	LittleJorge
1786	verb.motion	skip
1788	noun.person	ChileanJorge
1789	noun.attribute	count
1790	verb.stative	run
1791	noun.person	suicide
1792	noun.animal	meatshot
1793	noun.person	candidate
1794	noun.location	ward
1795	noun.artifact	diapercase
1796	noun.person	mumbler
1799	noun.substance	seashell
1800	noun.person	Heaven
1802	noun.person	frenchman
1804	noun.communication	code
1807	noun.time	merry-go-round
1808	noun.plant	Rosetta
1809	noun.state	cancer
1810	verb.motion	pick
1811	verb.communication	stumbleacross
1813	noun.person	sucker
1814	noun.artifact	landingstrip
1816	noun.group	civilization
1817	verb.emotion	wishon
1818	noun.act	scam
1819	verb.perception	up
1821	verb.perception	squint
1822	noun.group	elite
1824	noun.artifact	imitationrosewood
1825	noun.communication	issue
1826	noun.communication	notepad
1827	verb.change	sharpen
1828	noun.person	freudian
1829	noun.person	jungian
1830	noun.person	adlerian
1831	noun.person	Skinnerratman
1833	noun.cognition	hand
1834	noun.act	profession
1835	noun.group	faction
1837	verb.motion	popback
1839	verb.body	drool
1840	verb.communication	singing
1841	noun.communication	nurseryrhyme
1842	verb.contact	shoot
1843	verb.contact	crack
1845	noun.artifact	reflector
1846	noun.person	Kremlin
1848	verb.social	gonut
1850	noun.person	spaceman
1851	noun.person	supershrink
1852	noun.person	weirdo
1853	noun.person	Berkeley
1854	noun.communication	drawl
1855	noun.feeling	mellowness
1858	verb.change	concentrate
1859	noun.artifact	matchs
1860	noun.artifact	fire
1861	verb.contact	screwup
1862	noun.location	focalpoint
1864	verb.motion	rock
1866	verb.contact	function
1867	noun.communication	quote
1868	verb.communication	teach
1869	noun.animal	housefly
1871	verb.motion	blunder
1872	noun.location	Rio
1873	verb.motion	make
1874	noun.person	fly
1876	verb.change	unravel
1877	noun.person	shaman
1878	noun.person	mystic
1879	verb.creation	mapping
1880	noun.cognition	hierarchy
1881	noun.person	demon
1882	noun.person	angel
1885	verb.social	govern
1886	noun.communication	rule
1887	noun.group	couple
1888	noun.animal	intelligence
1889	verb.creation	build
1890	noun.artifact	recordinstrument
1891	noun.possession	waste
1893	noun.cognition	school
1894	noun.location	SaintOlga
1895	noun.communication	wake
1896	noun.person	heresy
1897	verb.motion	shoulder
1898	noun.group	track
1899	verb.motion	falldown
1900	noun.attribute	quiet
1902	noun.cognition	paradigm
1903	verb.perception	shatter
1904	noun.object	shard
1905	verb.change	tinkle
1906	noun.cognition	lifework
1907	noun.cognition	thinktank
1908	noun.communication	footnote
1910	noun.person	traveler
1911	verb.motion	fly
1913	verb.motion	hitch
1914	noun.artifact	ride
1916	noun.animal	fly
1917	noun.process	flower
1918	noun.feeling	paranoia
1919	verb.creation	project
1920	noun.cognition	way
1921	verb.change	solidify
1922	verb.stative	become
1923	noun.act	smartfly
1925	noun.group	BlackBox
1926	noun.location	BlackBox
1928	verb.change	remain
1929	noun.communication	equation
1930	noun.communication	highway
1931	verb.cognition	concentrate
1932	verb.stative	on
1935	noun.person	madwoman
1937	noun.Tops	artifact
1938	noun.artifact	technology
1940	noun.person	theorist
1941	verb.change	optimize
1942	noun.quantity	worth
1945	noun.artifact	artifact
1948	noun.animal	packrat
1949	noun.artifact	hold
1950	noun.communication	prettie
1951	noun.animal	rat
1952	verb.creation	dream
1953	noun.location	light
1954	verb.creation	stage
1955	noun.group	LeniHofmannstahl
1956	noun.location	clearthree
1957	noun.location	elysium
1958	noun.substance	reproduction
1959	noun.plant	vinemaple
1960	noun.animal	dragonfly
1962	noun.body	abdomen
1963	verb.stative	housing
1964	verb.stative	like
1965	noun.animal	pupa
1966	noun.animal	larval
1967	noun.artifact	sensor
1968	noun.artifact	probe
1969	noun.object	rise
1970	noun.object	hillock
1971	noun.artifact	~
1972	verb.motion	slpte
1973	verb.social	support
1974	noun.artifact	format
1975	noun.group	GrandPrix
1976	noun.artifact	washingmachine
1977	noun.artifact	pod
1978	noun.act	pretense
1979	noun.artifact	vessel
1980	noun.artifact	module
1983	verb.communication	taike
1984	verb.communication	talkto
1986	noun.person	gestalt
1987	verb.contact	lock
1988	noun.person	pointman
1991	noun.person	psychiatrist
1993	verb.perception	click
1995	verb.change	meld
1996	noun.communication	nightmare
1998	noun.artifact	roundcut
2000	verb.creation	disguise
2001	noun.artifact	minimeadow
2002	verb.perception	saw
2003	noun.person	leni
2007	noun.food	pie
2008	noun.artifact	plate
2012	noun.artifact	broadcastoverride
2016	noun.state	surprise
2018	noun.person	Jorge
2020	verb.contact	release
2021	noun.artifact	cage
2022	noun.artifact	poolbottom
2023	verb.change	fry
2024	verb.body	close
2026	noun.substance	drop
2027	verb.change	beading
2028	noun.body	thigh
2029	noun.object	fishpond
2031	verb.motion	move
2033	noun.act	training
2035	noun.act	reflex
2037	noun.communication	mantra
2039	noun.communication	undertone
2043	verb.contact	unseal
2045	verb.contact	unscrew
2046	noun.artifact	explosivebolt
2047	verb.contact	build
2048	verb.contact	blow
2049	noun.artifact	hatchmechanism
2050	verb.perception	miss
2051	verb.motion	swerve
2053	noun.substance	honeycomb
2054	noun.artifact	strut
2055	noun.artifact	entranceway
2057	verb.body	freeze
2058	noun.substance	plastique
2059	noun.location	fringe
2060	noun.attribute	emptiness
2061	verb.body	cringe
2062	verb.communication	whine
2063	verb.motion	grovel
2064	verb.communication	cry
2065	verb.communication	lecture
2066	noun.communication	agoraphobia
2069	noun.location	BigNight
2070	verb.stative	feed
2074	verb.contact	claw
2075	noun.artifact	radiogear
2076	verb.contact	bloody
2078	verb.cognition	pray
2079	noun.substance	earth
2081	noun.animal	cattle
2082	noun.communication	prod
2083	noun.communication	silence
2084	noun.artifact	accelerationcouch
2085	verb.stative	mold
2086	noun.artifact	frieze
2087	noun.artifact	ballpointscratching
2091	verb.communication	plead
2092	verb.possession	find
2095	noun.artifact	bay
2096	noun.artifact	alcove
2098	noun.location	above
2099	noun.person	manipulator
2100	noun.animal	spidercrab
2101	noun.artifact	hemostat
2102	noun.artifact	forcep
2103	noun.artifact	laserscalpel
2104	noun.person	Hiliary
2105	noun.body	anatomy
2106	noun.body	humanarm
2107	noun.body	tendon
2108	noun.body	artery
2109	noun.artifact	taxonomy
2111	noun.state	mess
2113	noun.quantity	g
2114	verb.contact	vacuum
2118	noun.communication	draw
2119	noun.substance	steeldissect
2120	verb.body	bleed
2121	noun.artifact	manipulator
2122	noun.act	suicide
2123	verb.change	double
2124	noun.person	dissector
2125	verb.cognition	prepare
2126	noun.substance	biological
2127	noun.act	storage
2128	verb.social	fool
2129	noun.animal	skeleton
2130	noun.person	dentist
2131	noun.communication	embroidery
2133	noun.artifact	trademark
2134	noun.group	westgerman
2135	noun.cognition	electronic
2136	noun.group	conglomerate
2137	verb.communication	forgive
2138	verb.social	come
2140	verb.cognition	understand
2142	noun.person	lover
2143	noun.person	teacher
2144	noun.artifact	pheromone5~
2145	noun.act	walk
2146	noun.artifact	arsenal
2147	verb.social	lie
2149	noun.person	liar
2150	noun.person	perfectstranger
2152	verb.change	makeup
2154	noun.attribute	gray
2155	verb.change	shudder
2157	verb.motion	shake
2158	noun.artifact	round
2160	verb.contact	lose
2161	noun.substance	vapor
2162	noun.event	arc
2164	noun.person	figure
2165	noun.person	DinkyToy
2166	noun.act	u-turn
2167	noun.artifact	wheel
2168	noun.person	nevsky
2171	noun.artifact	gangway
2172	noun.person	Mr.Halpert
2173	verb.body	blink
2174	verb.contact	steady
2175	noun.artifact	lockdeck
2177	verb.motion	strip
2178	verb.contact	bundle
2179	noun.artifact	ziploc
2181	verb.motion	manacle
2182	noun.group	combination
2185	noun.artifact	dose
2187	noun.artifact	foil
2191	noun.attribute	dark
2192	verb.change	incubate
2194	verb.stative	come
2195	noun.artifact	clipboardticker
2201	noun.communication	debriefing
2204	noun.artifact	ballpoint
2205	noun.substance	molecular
2206	noun.substance	molecule
2207	verb.stative	functionas
2208	noun.communication	logic
2209	noun.artifact	layer
2211	noun.act	transaction
2212	noun.location	hinterland
2215	noun.state	cancercure
2217	noun.artifact	ward
2219	noun.animal	conch
2224	verb.motion	stir
2228	noun.body	nail
2230	verb.social	sedate
2231	noun.artifact	freakdynamic
2232	verb.social	let
2233	verb.motion	goback
2236	noun.time	flare
2238	noun.artifact	tug
2239	verb.perception	eye
2240	noun.body	wrist
2242	noun.act	suicideattempt
2243	noun.state	rejection
2245	noun.artifact	pill
2246	verb.social	workon
2247	verb.contact	twist
2248	verb.change	align
2249	noun.artifact	drive
2250	verb.contact	plant
2252	verb.contact	pair
2257	noun.body	palm
2258	noun.artifact	foilwrapper
2261	noun.artifact	publicityshot
2262	verb.contact	tape
2264	noun.communication	Playback
2265	verb.perception	show
2266	noun.person	Ralfi
2267	verb.motion	step
2268	verb.change	comeout
2269	noun.artifact	bow
2270	noun.body	leavethumb
2273	noun.artifact	wire
2275	verb.motion	stop
2276	noun.state	spot
2277	noun.artifact	joke-shop
2279	verb.stative	connect
2280	verb.motion	pass
2282	noun.body	eyebrow
2283	verb.motion	pickup
2284	verb.motion	descend
2286	noun.body	ribcage
2287	noun.body	cut
2288	verb.motion	flow
2289	noun.body	blade
2291	verb.motion	surrender
2293	noun.substance	fluid
2294	noun.artifact	gymbag
2295	noun.event	blow
2296	noun.object	ribbon
2297	noun.artifact	hose
2298	noun.artifact	tile
2299	noun.artifact	gap
2300	noun.artifact	suite
2301	noun.artifact	powermodule
2302	noun.person	Drome
2303	verb.perception	flash
2305	verb.communication	ask
2306	noun.artifact	tennissock
2308	noun.artifact	wrap
2312	verb.competition	lockup
2313	noun.time	tonight
2314	noun.location	stateof
2315	noun.quantity	twomillion
2317	noun.person	boyfriend
2318	verb.social	grow
2320	noun.person	assassin
2321	noun.location	Chiba
2322	noun.person	molly
2323	noun.substance	bronze
2325	verb.contact	poke
2327	noun.shape	blade
2328	noun.location	Nighttown
2329	noun.person	generation
2330	noun.person	sharpsshooter
2331	verb.communication	clip
2333	noun.act	maintenance
2334	noun.group	crew
2335	verb.competition	giveup
2336	noun.attribute	whitepearl
2337	noun.person	multinational
2338	noun.group	ITT
2339	noun.group	Ono-Sendai
2340	noun.group	mafia
2341	noun.group	triad
2343	noun.group	UnionCorps
2344	verb.stative	hide
2345	noun.location	pit
2350	verb.stative	touch
2352	noun.person	Loos
2353	verb.perception	glow
2354	noun.artifact	corpse
2355	noun.artifact	marketcigarette
2356	verb.contact	dangle
2357	verb.contact	lockup
2358	noun.person	johnny
2360	noun.communication	password
2361	noun.body	shadow
2362	noun.artifact	graffiti
2363	noun.feeling	frustration
2364	verb.possession	feed
2365	noun.artifact	internalcontrolsystem
2366	verb.communication	rattleoff
2367	noun.possession	sale
2368	noun.communication	pitch
2369	noun.person	client
2370	noun.artifact	chip
2371	noun.substance	squid
2372	verb.body	drug
2373	verb.body	torture
2374	noun.artifact	streetmarket
2375	verb.cognition	superconducte
2376	noun.cognition	quantummatter
2377	noun.artifact	submarine
2378	verb.contact	seekout
2379	noun.artifact	radarsystem
2380	noun.communication	stuff
2383	noun.artifact	model
